year,meeting_number,speaker,party,sentence
2023,31,(Hans Kristian Skibby),DD,Ønsker nogen at udtale sig?
2023,31,(Hans Kristian Skibby),DD,"Da det ikke er tilfældet, er forhandlingen sluttet, og vi går til afstemning."
2023,31,(Hans Kristian Skibby),DD,Afstemning Den fg. formand
2024,3,Inger Støjberg (DD),DD,"Men hvad er det præcis, statsministeren forestiller sig at der skal ske?"
2024,3,Inger Støjberg (DD),DD,Det var det ene.
2024,3,Inger Støjberg (DD),DD,"Det andet er, at jeg ærlig talt mener, at statsministeren entydigt bør bakke op om Israel i den her sag nu og lade Israel gøre sit arbejde færdig i stedet for at lægge hindringer i vejen for det."
2024,3,Inger Støjberg (DD),DD,Det kan jeg så bare konstatere at vi nok er uenige om.
2024,3,Inger Støjberg (DD),DD,"Men hvad er det præcis, statsministeren tænker at der skal gøres?"
2024,3,Inger Støjberg (DD),DD,Første næstformand
2016,71,Udlændinge Og Integrationsministeren (Inger Støjberg),DD,Det kan jeg forsikre hr. Jan Erik Messmann om at jeg synes er et stort problem – endda et meget stort problem.
2016,71,Udlændinge Og Integrationsministeren (Inger Støjberg),DD,Derfor har vi også fra regeringens side meget stort fokus på netop en både effektiv og også målrettet kontrolindsats på udlændingeområdet.
2016,71,Udlændinge Og Integrationsministeren (Inger Støjberg),DD,"Det er i øvrigt et sted, hvor vi har oprustet meget i den seneste tid, og det har vi gjort sammen med Dansk Folkeparti."
2016,71,Udlændinge Og Integrationsministeren (Inger Støjberg),DD,"Det undrer nok ikke så mange, at det var i den forbindelse."
2016,71,Udlændinge Og Integrationsministeren (Inger Støjberg),DD,"Men det, der bl.a. sker nu, er, at vi etablerer en ny national idenhed, som netop skal bidrage til et kvalitetsløft i forhold til identifikation af udlændinge i Danmark, og så forventer jeg også, at vi i april kan fremsætte et lovforslag om, at udlændingemyndighederne i langt videre omfang end i dag skal have mulighed for at optage og også opbevare og anvende biometrisk data om udlændinge, der kommer til Danmark."
2016,71,Udlændinge Og Integrationsministeren (Inger Støjberg),DD,"Men det er altså alt sammen noget, vi har aftalt sammen med Dansk Folkeparti, og der vil jeg jo bare igen sige tak for, at Dansk Folkeparti altid bakker op, når det er vigtige sager som dem her."
2016,71,Udlændinge Og Integrationsministeren (Inger Støjberg),DD,Første næstformand
2024,17,(Karsten Hønge),SF,"Forhandlingen er åbnet, og den første, der får ordet, er ministeren for digitalisering."
2024,17,(Karsten Hønge),SF,Velkommen.
2024,17,(Karsten Hønge),SF,Forhandling Ministeren for digitalisering
2023,102,(Karsten Hønge),SF,Tak.
2023,102,(Karsten Hønge),SF,Der er ikke nogen korte bemærkninger.
2023,102,(Karsten Hønge),SF,"Tak til fru Dina Raabjerg, Det Konservative Folkeparti."
2023,102,(Karsten Hønge),SF,"Den næste ordfører er fru Rosa Lund, Enhedslisten."
2023,102,(Karsten Hønge),SF,(Ordfører)
2006,24,(Niels Helveg Petersen),RV,"Tak til ordføreren for forslagsstillerne, som fik rigelig tid til at svare her til sidst."
2006,24,(Niels Helveg Petersen),RV,"Hermed sluttede forhandlingen, og forslaget overgik derefter til anden (sidste) behandling."
2006,24,(Niels Helveg Petersen),RV,Afstemning Fjerde næstformand
2020,111,Kristian Hegaard (RV),RV,Tak for ordet.
2020,111,Kristian Hegaard (RV),RV,Det er en fornøjelse at komme på kort efter en i hvert fald efter de standarder EUbegejstret festtale fra Dansk Folkepartis Morten Messerschmidt.
2020,111,Kristian Hegaard (RV),RV,"Så tak for at præge og sætte lidt kulør på den her debat, hvor der ikke har været de store diskussioner og den store spørgelyst sådan ellers i øvrigt."
2020,111,Kristian Hegaard (RV),RV,"Da jeg læste det her lovforslag, dukkede et lyksaligt minde om første år på jurastudiet op."
2020,111,Kristian Hegaard (RV),RV,"Da jeg startede på studiet, kan jeg huske, der var et fag, der hed Formueret 1, og i det fag skulle man bl.a. læse en hel del om købeloven, og der var det meget vigtigt, at man kunne sondre mellem de tre køb: Handelskøb, civilkøb og forbrugerkøb."
2020,111,Kristian Hegaard (RV),RV,Og jeg tænkte på det tidspunkt: Hvornår i alverden får jeg behov for at sondre mellem de tre former for køb?
2020,111,Kristian Hegaard (RV),RV,"Men nu har jeg fundet ud af, hvorfor det var vigtigt at lære det på studiet, så det var dejligt at blive fuldstændig bekræftet i det."
2020,111,Kristian Hegaard (RV),RV,"Derudover synes jeg, det er vigtigt at takke det bredt sammensatte udvalg, der er kommet med et lovudkast, som jo i vid udstrækning danner grundlag for det lovforslag, der er her, og som har få ændringer."
2020,111,Kristian Hegaard (RV),RV,"Jeg vil i den her tale undlade at gøre nærmere rede for Radikale Venstres holdning til, hvor placeringen af køb af levende heste skal være."
2020,111,Kristian Hegaard (RV),RV,"Det er ikke noget, der står i vores politiske holdningsprogram, kan jeg afsløre, men jeg synes, det er vigtigt, fordi det er meget vigtigt for nogen, at vi ligesom alligevel får behandlet det grundigt i det forum, hvor det gøres, så det vil vi tage nærmere stilling til i Retsudvalgets behandling af sagen."
2020,111,Kristian Hegaard (RV),RV,"Det er en implementering af to direktiver, som jo er ret vigtige i forhold til den digitale udvikling, vi oplever, og derfor er de nye definitionsbestemmelser ret væsentlige, ligesom udvidelsen af anvendelsesområdet for forbrugerkøb er det, som gør det meget, meget klart, at det også gælder aftaler om levering af digitalt indhold og digitale tjenester."
2020,111,Kristian Hegaard (RV),RV,"Det er jo godt at få slået det fast i hvert fald i de tilfælde, hvor forbrugeren afgiver sine personoplysninger."
2020,111,Kristian Hegaard (RV),RV,"Så med de ord vil jeg sige tak til dem, der har gjort forarbejdet til det her omfattende lovforslag og til implementeringen af det."
2020,111,Kristian Hegaard (RV),RV,"Jeg har bidt mærke i de mange høringssvar, der også er kommet ind, og dem ser jeg frem til grundigt at behandle med den respekt, de fortjener, i Retsudvalget."
2020,111,Kristian Hegaard (RV),RV,Første næstformand
2003,27,Torben Hansen (S),S,"Jeg vil sige til fru Louise Frevert, at man får dem ikke op af starthullerne med det forslag, der ligger på bordet her."
2003,27,Torben Hansen (S),S,Der sker absolut ingenting.
2003,27,Torben Hansen (S),S,"Det er også det, Det Økonomiske Råd siger, at hvis det her bliver gennemført, så sker der absolut ingenting; man får faktisk færre praktikpladser."
2003,27,Torben Hansen (S),S,"De siger så til gengæld også, at der er nogle incitamenter, som man kan gå ind og kigge på også i forhold til de små, og det synes jeg så man må gøre i fællesskab."
2003,27,Torben Hansen (S),S,"Men hele tiden at tale om, (L 84), 2.467 at vi skal straffe og straffe og straffe, det er ikke en retorik, der er opfundet hos os."
2003,27,Torben Hansen (S),S,"Beklager, det må jeg så sige til Dansk Folkepartis ordfører."
2003,27,Torben Hansen (S),S,"Men jeg vil bestemt ikke afvise, og det hat vi også haft i nogle tidligere forslag om praktikpladser, at man gik ind og gav en økonomisk præmiering, men det må jeg konstatere at der vist heller ikke var flertal for dengang."
2003,27,Torben Hansen (S),S,"Men det kunne netop være det, der fik noget af det til at glide ned hos nogle af de små mestre."
2003,27,Torben Hansen (S),S,(Kort bemærkning).
2012,99,(Camilla Hersom),RV,Tak.
2012,99,(Camilla Hersom),RV,"Det næste medlem, der har bedt om en kort bemærkning, er hr. Lars Løkke Rasmussen, Venstre."
2023,54,Justitsministeren (Peter Hummelgaard),S,"Jeg noterer mig hvert fald, at der indtil videre ikke er nogen af spørgerne, der har sagt, at de sætter pris på regeringen."
2023,54,Justitsministeren (Peter Hummelgaard),S,Det må jeg jo selvfølgelig tage til efterretning.
2023,54,Justitsministeren (Peter Hummelgaard),S,"Når det er sagt, vil jeg ikke fælde en lige så hård dom over det her forslag som hr. Peter Kofod."
2023,54,Justitsministeren (Peter Hummelgaard),S,Det må stå for ordførerens egen regning.
2023,54,Justitsministeren (Peter Hummelgaard),S,"Jeg forstår godt, hvor tankerne kommer fra."
2023,54,Justitsministeren (Peter Hummelgaard),S,"Jeg er bare grundlæggende uenig, og det tror jeg mestendels jeg er set i lyset af de erfaringer, vi i øvrigt ser fra mange af de lande, hvor man har en efter min mening demokratisk, men problemfyldt tradition med at lade forfatningsdomstole afgøre i sagens natur meget politiske spørgsmål."
2023,54,Justitsministeren (Peter Hummelgaard),S,"Det er derfor, at hverken jeg eller regeringen er nogen varm fortaler for det her forslag, om end vi bakker op og i øvrigt arbejder målrettet for at indfri alle de ambitioner, der ligger bag ved beslutningsforslaget."
2023,54,Justitsministeren (Peter Hummelgaard),S,Den fg. formand
2003,85,Line Barfod (EL),EL,"Jeg skal bare være sikker på, at jeg forstår det der sprog, som hr. Knud Erik Kirkegaard taler."
2003,85,Line Barfod (EL),EL,"Ressourceudnyttelse og maksimal udnyttelse og effektiviseringer osv. betyder altså, at nogle skal fyres på sigt, at man skal nedlægge en lang række stillinger, for at det her kan hænge sammen økonomisk inden for den ramme, som regeringen holder fast i, og at man ikke regner med, at der på sigt skal være flere udgifter."
2003,85,Line Barfod (EL),EL,"Nu er det jo kommuneaftalerne for næste år, vi diskuterer, så mit spørgsmål er: Hvad med de første år med de her meget store omlægninger?"
2003,85,Line Barfod (EL),EL,"Hvor skal pengene komme fra til de ændringer, der skal laves igennem de første år?"
2003,85,Line Barfod (EL),EL,"Skal man gå ud og fyre i bunden med det samme, for cheferne har som regel nogle ret lange opsigelser, så det tager lang tid, før man får de her maksimalressourceudnyttelsesgevinster, læs: fyringer?"
2003,85,Line Barfod (EL),EL,"Eller hvad er det, man har tænkt sig, der helt konkret skal ske for de mange mennesker, der er ansat, og for de borgere, der har brug for noget service?"
2003,85,Line Barfod (EL),EL,(1187) (Kort bemærkning).
2009,15,(Søren Espersen),DD,Så er det fru Sophie Løhde for en kort bemærkning.
2009,15,(Søren Espersen),DD,38
2009,15,(Søren Espersen),DD,(F 7)
2023,79,Anne Paulin (S),S,"Tak for det, formand, og tak til Enhedslisten for at fremsætte det her beslutningsforslag om at pålægge regeringen at fremsætte anbefalinger til at forbedre myndighedernes miljøkontrol, herunder spørgsmålet om, hvor tilsynsmyndighederne skal ligge."
2023,79,Anne Paulin (S),S,"I Socialdemokratiet synes vi, det er helt på sin plads, at vi kommer til at diskutere Nordic Waste grundigt og have drøftelsen med hinanden om, om vi har den tilstrækkelige lovgivning til at sikre os imod, at noget lignende ville kunne ske igen."
2023,79,Anne Paulin (S),S,For Nordic
2023,79,Anne Paulin (S),S,"Wastesagen er og bliver en kæmpestor skandale, og det fortjener i den grad et efterspil."
2023,79,Anne Paulin (S),S,"Der er jo stadig væk rigtig mange ting, som er uafklarede, omkring det juridiske og økonomiske i forbindelse med sagen, som ministeren også lige var inde på."
2023,79,Anne Paulin (S),S,"Der er de her undersøgelser, som der er sat i gang i Randers Kommune, og så er der jo også det her undersøgelsesarbejde, som der så også skal sættes i gang fra regeringens side, og som skal drøftes med Folketingets partier."
2023,79,Anne Paulin (S),S,"Så på baggrund af det mener vi derfor, at det er for tidligt at kunne konkludere på den måde, som beslutningsforslaget her lægger op til, og derfor afviser vi det her beslutningsforslag, men vi er i den grad enige i, at vi har brug for at få undersøgt hele Nordic Wasteforløbet til bunds og også diskutere, hvad det juridiske efterspil skal være, og om vi har den tilstrækkelige lovgivning for at passe på vores miljø."
2015,97,Rasmus Jarlov (KF),KF,"Jeg beklager, formand."
2015,97,Rasmus Jarlov (KF),KF,"Jeg er lige trådt ind ad døren, men skal tilkendegive, at vi ikke kan støtte beslutningsforslaget."
2015,97,Rasmus Jarlov (KF),KF,"Der skal ikke være nogen tvivl om, at vi mener, at man skal betale skat, når man har en erhvervsmæssig indtægt af den art, som der her er sigtet efter med beslutningsforslaget, men egentlig af samme årsager, som Socialdemokraterne angav ved hr. Jeppe Bruus før i hans ordførertale, mener vi også, at vi må afvente forhandlingerne og ikke kan vedtage delelementer ud fra løsrevne beslutningsforslag."
2015,97,Rasmus Jarlov (KF),KF,"Derfor må jeg sige, at vi egentlig har sympati for sigtet med beslutningsforslaget her, men vi laver en samlet pakke af taxalovgivning, og der vil jeg selvfølgelig også opfordre til, at det kommer til at gå relativt hurtigt, da der er en meget stor frustration, som også må siges at være berettiget, i øjeblikket i branchen."
2000,84,Erik Larsen (V),V,"Det er klart, at det kan vi have forskellige opfattelser af."
2000,84,Erik Larsen (V),V,"Jeg har så den opfattelse, at forslaget her vil løse det problem."
2000,84,Erik Larsen (V),V,"Hvis det ikke skulle løse problemet, så må vi jo se på, om der så er andre måder, vi kan gøre tingene på."
2000,84,Erik Larsen (V),V,"Men jeg vil godt advare imod, at vi laver en eller anden straffeaktion, men at vi tværtimod siger: Jamen de kontrakter, som den ældre har indgået med kommunen, de skal selvfølgelig opfyldes til punkt og prikke; man skal have sin tid på den ene eller på den anden måde."
2000,84,Erik Larsen (V),V,(Kort bemærkning).
2001,4,Peter Skaarup (DF),DF,"Jamen altså hr. Søren Søndergaard er inde i de her spændende fiksfakserier med, hvad der er sagt og med løsrevne citater og sådan noget."
2001,4,Peter Skaarup (DF),DF,"Jeg kan bare sige, at det, jeg siger her på talerstolen i dag, er Dansk Folkepartis opfattelse, og i øvrigt vedkommer det jo ikke særlig meget spørgsmålet i det forslag, vi berører i dag, nemlig spørgsmålet om vi skal give: indfødsret til 7.612 personer ved behandling af forslaget i dag."
2001,4,Peter Skaarup (DF),DF,"Det mener vi ikke, vi bare skal gøre en bloc."
2001,4,Peter Skaarup (DF),DF,"Vi vil gerne have lov til at stille en række ændringsforslag, og der kan vi konstatere, at det er sværere at stille ændringsforslag til de forslag, end det var tidligere."
2001,4,Peter Skaarup (DF),DF,"En af de oplysninger, som vi gerne ville have, som vi betragter som relevant, det gør Enhedslisten ikke, er, om folk, der er på det lovforslag, lever af offentlig forsørgelse og måske har gjort det i hele den periode, de har været i landet."
2001,4,Peter Skaarup (DF),DF,"Og der er det så, at jeg spørger"
2002,83,Margrete Auken (SF),SF,"Jeg synes, det er interessant, at statsministeren siger, at det er for at fremtidssikre skuespillet."
2002,83,Margrete Auken (SF),SF,"Hvis statsministeren går til sine egne rækker, det store erhvervsliv, kunstnere, der er af konservativ observans, hele vejen rundt, så prøv at spørge."
